,price,log_yield,rolling_std,yield
2018-04-20,39.18782424926758,-0.0418350846948352,0.0236998105629901,-0.04097207408510384
2018-04-23,39.074310302734375,-0.0029008671124273,0.0223981318946967,-0.002896663662957155
2018-04-24,38.53042984008789,-0.0140169109894879,0.0171439936034619,-0.013919131481341163
2018-04-25,38.69832992553711,0.0043481301652018,0.0188253738840975,0.0043575969992042385
2018-04-26,38.83312225341797,0.0034771040628986,0.0191529041752661,0.0034831562018367013
2018-04-27,38.38383102416992,-0.0116372449474339,0.0084463890707925,-0.011569794113284404
2018-04-30,39.079044342041016,0.017950069146035,0.01308718647436,0.018112139912072056
2018-05-01,39.987098693847656,0.0229704964481116,0.0136093871923488,0.023236349995124028
2018-05-02,41.75352478027344,0.0432270041727292,0.0206828457433348,0.044174900008375984
2018-05-03,41.82918930053711,0.0018105308439656,0.0209308871871488,0.0018121708445419937
2018-05-04,43.47029495239258,0.0384834257199182,0.0166248004585083,0.03923350366808087
2018-05-07,43.78480529785156,0.0072090160150036,0.0183499323202799,0.0072350635256426266
2018-05-08,43.99525451660156,0.0047949300195069,0.0200174028653615,0.004806444092154694
2018-05-09,44.3050422668457,0.0070167152895969,0.0150399705559015,0.007041390114637114
2018-05-10,44.93877029418945,0.0142024116066331,0.0139509293605221,0.014303745012291369
2018-05-11,44.76784896850586,-0.0038106782737157,0.0064693031253313,-0.0038034268531307314
2018-05-14,44.66341018676758,-0.0023356224703093,0.0073308423281591,-0.002332897026429692
2018-05-15,44.257476806640625,-0.0091302777963458,0.0093168984455017,-0.009088723373998464
2018-05-16,44.6705322265625,0.0092897253616857,0.009719140735569,0.009333008786888142
2018-05-17,44.38804244995117,-0.0063439309476419,0.0070617487847913,-0.006323850702708911
2018-05-18,44.226619720458984,-0.0036432550571111,0.0070541725208096,-0.003636626455744141
2018-05-21,44.53997802734375,0.0070603045857811,0.0082385663199181,0.007085287296777265
2018-05-22,44.42840576171875,-0.0025081342239248,0.006945945675377,-0.002504991483303076
2018-05-23,44.7132568359375,0.0063909968801422,0.0061302419712771,0.006411462876846796
2018-05-24,44.66341018676758,-0.0011154288025855,0.0050953753820209,-0.0011148069431135
2018-05-25,44.76547622680664,0.0022826200447969,0.0043042379816449,0.0022852272052729106
2018-05-29,44.60405731201172,-0.0036123963936742,0.0040689725353764,-0.003605879539337109
2018-05-30,44.50912094116211,-0.0021306928700559,0.0040071723148235,-0.002128424555316033
2018-05-31,44.35955810546875,-0.0033659322610357,0.0023853072041449,-0.0033602738614197936
2018-06-01,45.159542083740234,0.0178733984873746,0.0090716627331829,0.018034083576068394
2018-06-04,45.53697204589844,0.0083229690699625,0.0094769914600848,0.008357701268500994
2018-06-05,45.8883056640625,0.0076857376082169,0.0086965942607639,0.0077153487019281375
2018-06-06,46.04734802246094,0.003459865910006,0.0077496238554894,0.0034658581548585587
2018-06-07,45.92391204833984,-0.0026842308812572,0.0075290226237266,-0.002680631554739965
2018-06-08,45.506107330322266,-0.0091393970836358,0.0074053644011411,-0.00909775973740623
2018-06-11,45.39454650878906,-0.0024545671088911,0.0064388893237712,-0.0024515571222868404
2018-06-12,45.64379119873047,0.005475612120391,0.00576633872781,0.00549063068386757
2018-06-13,45.26872253417969,-0.0082512467675438,0.0058450268145246,-0.008217298666487904
2018-06-14,45.29247283935547,0.0005245139625714,0.006114669244987,0.000524651544073329
2018-06-15,44.827205657958984,-0.010325631937325,0.0064380893174153,-0.010272505611400473
2018-06-18,44.8034553527832,-0.0005299594014776,0.0065361087060334,-0.0005298189977979151
2018-06-19,44.07944107055664,-0.0162917799803208,0.0070256527672466,-0.01615978670675422
2018-06-20,44.271732330322266,0.0043528921232465,0.0085491833123773,0.004362379719330622
2018-06-21,44.02486038208008,-0.0055918939553706,0.0080836461220766,-0.005576288418086217
2018-06-22,43.89665603637695,-0.0029163381568185,0.0076879346413514,-0.0029120897736069074
2018-06-25,43.24386215209961,-0.0149828371392404,0.0086251537321914,-0.014871152912795393
2018-06-26,43.78034591674805,0.0123296855654964,0.0103193679494291,0.012406009499370985
2018-06-27,43.71625900268555,-0.0014649008514566,0.0098303380333385,-0.001463828407942791
2018-06-28,44.03435134887695,0.0072499493327066,0.0104846314890693,0.00727629384234052
2018-06-29,43.941776275634766,-0.0021045506300583,0.0104335073201218,-0.002102337616119998
2018-07-02,44.43313980102539,0.0111200917760274,0.006848431463311,0.011182149813617759
2018-07-03,43.65928649902344,-0.0175695741649999,0.0110674043429173,-0.017416129165467975
2018-07-05,44.010597229003906,0.0080144422569694,0.0116679344614735,0.008046643867813286
2018-07-06,44.62067031860352,0.0137667606867348,0.0128017468578908,0.013861958891972614
2018-07-09,45.24024963378906,0.0137899575010077,0.0132914433308237,0.013885477532309176
2018-07-10,45.18564987182617,-0.0012076135022549,0.013206614580921,-0.0012068846304975622
2018-07-11,44.59931182861328,-0.0130611266634478,0.0114587373924493,-0.012976200295361506
2018-07-12,45.34707260131836,0.0166271941835225,0.0127398790081946,0.016766195307644782
2018-07-13,45.41828536987305,0.0015691621728496,0.0120245338870818,0.001570393952014859
2018-07-16,45.31858825683594,-0.0021975002922649,0.0106677969112751,-0.002195087556150721
2018-07-17,45.44676971435547,0.0028244595867718,0.010673388650826,0.0028284521307919697
2018-07-18,45.197509765625,-0.0054997530665257,0.0084628047306729,-0.005484657111982427
2018-07-19,45.5488395690918,0.0077431557614172,0.005038122651281,0.007773211517374312
2018-07-20,45.44439697265625,-0.0022956133064668,0.0052013002622723,-0.0022929804013365196
2018-07-23,45.48476028442383,0.000887796953943,0.005038852883822,0.0008881911623090932
2018-07-24,45.81471252441406,0.0072279426445027,0.0058202410549388,0.007254127270914124
2018-07-25,46.24674606323242,0.009385832400802,0.0050254133887575,0.009430017455378303
2018-07-26,46.10194396972656,-0.0031359884395672,0.0056367680394626,-0.003131076363899754
2018-07-27,45.335201263427734,-0.0167713170948568,0.0103812231695074,-0.016631461501977474
2018-07-30,45.08120346069336,-0.0056184156329334,0.010572730758955,-0.005602661853390201
2018-07-31,45.171409606933594,0.0019989709596646,0.0096795495541244,0.0020009702340553215
2018-08-01,47.832462310791016,0.0572401809491536,0.0290507883384052,0.05891010989059242
2018-08-02,49.23064041137695,0.0288116654095824,0.029837536464413,0.029230736471421492
2018-08-03,49.37307357788086,0.0028890040710994,0.0259543384926058,0.0028931812650356825
2018-08-06,49.62944412231445,0.0051790827837284,0.0239684519669827,0.005192517415979703
2018-08-07,49.16417694091797,-0.0094190417598905,0.0264366685062352,-0.00937482153235103
2018-08-08,49.1973991394043,0.0006755117409366,0.014107857473894,0.0006757399503758421
2018-08-09,49.5843391418457,0.0078342816848563,0.0066232560443248,0.007865049966259141
2018-08-10,49.4366340637207,-0.0029833111692019,0.0068180394705361,-0.0029788655184544988
2018-08-13,49.7558479309082,0.0064362734501043,0.0070636799657215,0.00645703076742743
2018-08-14,49.96548843383789,0.0042045327391095,0.0044034049184378,0.004213384187941038
2018-08-15,50.082218170166016,0.0023334825606273,0.0042212851660674,0.002336207249983957
2018-08-16,50.81591033935547,0.0145434828592969,0.0064143187817316,0.014649753864666382
2018-08-17,51.8306999206543,0.0197731350657169,0.007412028155628,0.01996991836851736
2018-08-20,51.325679779052734,-0.0097914288547706,0.0114945698733417,-0.009743648887139855
2018-08-21,51.22563934326172,-0.0019510322905856,0.0120782388138989,-0.0019491302642589137
2018-08-22,51.22801208496094,4.6318343300827896e-05,0.0122457475930824,4.6319416011852965e-05
2018-08-23,51.33283615112305,0.002044134861703,0.0108897734848827,0.002046225529662493
2018-08-24,51.4924430847168,0.0031044323529037,0.0051215864182346,0.0031092560933876356
2018-08-27,51.91645431518555,0.0082007180701043,0.0038301695197557,0.008234436066106854
2018-08-28,52.335716247558594,0.0080432702825329,0.0036687546847763,0.008075704281107043
2018-08-29,53.11705780029297,0.0148190668021038,0.0050771641501669,0.014929413577497774
2018-08-30,53.60540008544922,0.0091516950263615,0.0041722722105227,0.009193699827883872
2018-08-31,54.22475814819336,0.0114877856849134,0.0028567032306106,0.01155402369456926
2018-09-04,54.39864730834961,0.0032016913476001,0.0043020040022878,0.0032068222357215515
2018-09-05,54.04371643066406,-0.0065460053221147,0.0083988644572935,-0.006524626902461028
2018-09-06,53.14564514160156,-0.016757116391591,0.0117214206166213,-0.016617496878007842
2018-09-07,52.716854095458984,-0.0081009497073111,0.0109043688023679,-0.008068225439734622
2018-09-10,52.00936508178711,-0.0135114163839326,0.0076497967098337,-0.013420546916376397
2018-09-11,53.32430648803711,0.0249684587989946,0.0167009134171089,0.025282781364129203
2018-09-12,52.66207504272461,-0.0124967010663038,0.0171350353917968,-0.012418941547061024
2018-09-13,53.93413162231445,0.0238679594242139,0.0197108836965248,0.02415507893598634
2018-09-14,53.32192611694336,-0.0114158988676776,0.0202243880971775,-0.01135098474669427
2018-09-17,51.90216445922851,-0.0269871246627086,0.0234896102420464,-0.026626226040692758
2018-09-18,51.98792266845703,0.0016509415109397,0.0190942598380968,0.0016523050651555682
2018-09-19,52.01889419555664,0.0005955672704716,0.0187162076917694,0.000595744655871755
2018-09-20,52.41432571411133,0.0075729429526432,0.0137445744059301,0.007601690206410883
2018-09-21,51.849754333496094,-0.0108297488119341,0.0136861883415021,-0.010771318202100533
2018-09-24,52.59536361694336,0.0142777750530712,0.0093054137285969,0.014380189318767611
2018-09-25,52.928863525390625,0.0063208426697746,0.009413363149664,0.006340861351889826
2018-09-26,52.507232666015625,-0.0079978891881317,0.0107812950299175,-0.007965991167989794
2018-09-27,53.58633041381836,0.0203430807824315,0.0136115043679259,0.020551411548701992
2018-09-28,53.774532318115234,0.0035059721445372,0.0108188447473112,0.0035121252536514103
2018-10-01,54.13661193847656,0.0067107244886307,0.0101025176845463,0.006733291853090684
2018-10-02,54.61781311035156,0.0088493743946645,0.0101993967260369,0.008888645865424039
2018-10-03,55.28242874145508,0.0120950367733243,0.0064271232475221,0.012168477521439902
2018-10-04,54.31051254272461,-0.0177373044026414,0.0118374329301283,-0.017580924370669937
2018-10-05,53.42911529541016,-0.0163619817234856,0.0145228799074445,-0.016228851580457393
2018-10-08,53.30525970458984,-0.0023208201933626,0.0138240237756787,-0.002318129172372174
2018-10-09,54.04371643066406,0.0137582751353828,0.0150080081971806,0.013853355750757856
2018-10-10,51.54008102416992,-0.0474335052884729,0.0226067962091779,-0.04632611470579018
2018-10-11,51.085086822509766,-0.0088671656753366,0.0225900966701469,-0.008827968303867895
2018-10-12,52.90980911254883,0.0350961375216182,0.0305610049596986,0.035719275497737346
2018-10-15,51.77829360961914,-0.0216177299757584,0.0318118540053454,-0.021385741546009918
2018-10-16,52.919334411621094,0.0217977427544844,0.0332203426557868,0.022037049165907208
2018-10-17,52.690650939941406,-0.0043307236211559,0.0233136150126791,-0.004321359560211513
2018-10-18,51.45908737182617,-0.0236509663042773,0.0261805665103358,-0.023373474158043916
2018-10-19,52.2428092956543,0.0151151882520698,0.020717569406817,0.015230000449973247
2018-10-22,52.56201934814453,0.0060915330656343,0.0178444942893593,0.006110124183478449
2018-10-23,53.057498931884766,0.0093824176922873,0.0152509759425499,0.009426570551987812
2018-10-24,51.237548828125,-0.0349035721900443,0.0222194751165831,-0.03430146803746292
2018-10-25,52.35953140258789,0.0216613526649073,0.0222536282463898,0.021897662946885887
2018-10-26,51.525787353515625,-0.0160515838116574,0.0225392200704887,-0.015923443673734994
2018-10-29,50.55863571166992,-0.0189486417358802,0.0228592833086919,-0.018770244794322655
2018-10-30,50.81114959716797,0.0049820448376725,0.0221060299605253,0.00499447585844881
2018-10-31,52.1356086730957,0.0257323723539202,0.020691256701139,0.02606630801365606
2018-11-01,52.93601608276367,0.0152357574096546,0.0194411171953469,0.015352413255338426
2018-11-02,49.42472839355469,-0.0686330668085187,0.0375566772393957,-0.06633078854515995
2018-11-05,48.02165603637695,-0.0287987971294458,0.0384996745759763,-0.02838806408819239
2018-11-06,48.54096221923828,0.0107559467378613,0.0391535499355146,0.010813999885133985
2018-11-07,50.01312255859375,0.0298773988408857,0.0401087696509952,0.03032820677732695
2018-11-08,49.838623046875,-0.0034951755385901,0.0381882451634259,-0.003489074522677771
2018-11-09,48.87765884399414,-0.0194698289011564,0.0234746307063756,-0.019281515903379565
2018-11-12,46.415489196777344,-0.0516871953028484,0.0309828561940369,-0.05037413217919162
2018-11-13,45.95173263549805,-0.0100416673574056,0.0293912472264035,-0.009991418151669373
2018-11-14,44.65372467041016,-0.0286538319523175,0.0188095297690965,-0.02824720398214453
2018-11-15,45.7557258605957,0.024379216199682,0.0278645226697592,0.02467881903065039
2018-11-16,46.26249313354492,0.0110146099753836,0.0304317104849383,0.011075494124892504
2018-11-19,44.42900848388672,-0.0404389489550485,0.0268803142314185,-0.039632205820934074
2018-11-20,42.30628967285156,-0.0489568333051797,0.0324129378551725,-0.04777776690211333
2018-11-21,42.25847625732422,-0.0011308118717405,0.0321756983228497,-0.0011301727449293253
2018-11-23,41.1851692199707,-0.0257267339949881,0.0255024889504479,-0.02539862135155646
2018-11-26,41.742149353027344,0.0134331730052566,0.0262739270691372,0.013523803437149873
2018-11-27,41.65130615234375,-0.0021786658453228,0.0245535965381017,-0.0021762942754888215
2018-11-28,43.25291442871094,0.0377318884210523,0.0233136146129057,0.03845277433819594
2018-11-29,42.9206428527832,-0.0077117211615406,0.0238845133962741,-0.007682062129602429
2018-11-30,42.68876266479492,-0.0054171794242903,0.0189773326128585,-0.005402532967263007
2018-12-03,44.180416107177734,0.0343459002422196,0.022651311782457,0.034942531693779255
2018-12-04,42.236968994140625,-0.04498573634304,0.034193841903585,-0.043988882049514455
2018-12-06,41.76604461669922,-0.0112122003877844,0.0281653779478325,-0.011149577932704768
2018-12-07,40.27679061889648,-0.0363082917821375,0.0310977843399623,-0.03565705135523645
2018-12-10,40.54214859008789,0.006566750995661,0.032241687311917,0.006588359378041364
2018-12-11,40.31026840209961,-0.0057359033251872,0.0215804870141409,-0.0057194844390899835
2018-12-12,40.4226188659668,0.0027832656602919,0.0168983789344557,0.0027871425401209127
2018-12-13,40.864845275878906,0.0108806635183272,0.0188764693290331,0.010940073214416035
2018-12-14,39.55727005004883,-0.0325206681966355,0.0172826901849126,-0.03199755724027897
2018-12-17,39.18913269042969,-0.0093500154615247,0.0163831608565574,-0.009306439983177928
2018-12-18,39.69831085205078,0.0129091579038034,0.0186480234945137,0.012992840786839821
2018-12-19,38.46004486083984,-0.0316887323922297,0.0220160458314208,-0.03119190627091828
2018-12-20,37.489532470703125,-0.0255581466918425,0.0192527908162851,-0.025234302082806193
2018-12-21,36.031349182128906,-0.0396723897613937,0.0208694731536296,-0.03889574482460523
2018-12-24,35.09906768798828,-0.0262148016119307,0.0203423759930887,-0.025874176662888493
2018-12-26,37.57079315185547,0.0680524021481278,0.0445613070871606,0.07042139938984948
2018-12-27,37.32697677612305,-0.0065106674664158,0.0430377924770204,-0.006489518992770615
2018-12-28,37.34609603881836,0.0005120791844335,0.0416291839650688,0.0005122103193619942
2018-12-31,37.707054138183594,0.0096188069798579,0.0354973064451551,0.009665216385403408
2019-01-02,37.75008010864258,0.0011404084067463,0.030443615863336,0.001141058919673421
2019-01-03,33.98990249633789,-0.1049241026705923,0.047799047973619,-0.09960714259368753
2019-01-04,35.440895080566406,0.0418028865361674,0.0554818663504118,0.04268893046647748
2019-01-07,35.36200714111328,-0.0022283824425879,0.0553608939685088,-0.002225901441647915
2019-01-08,36.036128997802734,0.0188840192763757,0.0563660953595947,0.019063450046807207
2019-01-09,36.64807891845703,0.0168389915245712,0.0575024460593626,0.016981566490996025
2019-01-10,36.76522064208984,0.003191297047046,0.0171076772788111,0.003196394656687085
2019-01-11,36.404258728027344,-0.00986654122532,0.0123369429655321,-0.0098180265957456
2019-01-14,35.856834411621094,-0.0151515778485607,0.0153186188264508,-0.015037370229016411
2019-01-15,36.59071731567383,0.0202603950110542,0.0156882784279212,0.02046702995663452
2019-01-16,37.037723541259766,0.0121423654358564,0.0147703577612663,0.012216383235385875
2019-01-17,37.25765609741211,0.005920508102986,0.0148701597765076,0.005938068950359199
2019-01-18,37.48713684082031,0.0061404000312286,0.0131187666322051,0.006159290933606121
2019-01-22,36.64569854736328,-0.0227018008021651,0.0162121370810441,-0.022446053883228956
2019-01-23,36.793907165527344,0.0040362095610594,0.0136539694712341,0.0040443660249103175
2019-01-24,36.50225830078125,-0.0079581353843687,0.0125033641306757,-0.007926553258778224
2019-01-25,37.71182632446289,0.0325996109421004,0.020408778398756,0.03313679974851724
2019-01-28,37.36282730102539,-0.0092974531513077,0.0208684293302723,-0.00925436547238001
2019-01-29,36.97557067871094,-0.010418845064372,0.0181747848441442,-0.010364756906494188
2019-01-30,39.502288818359375,0.0661011723417344,0.0342106636701898,0.06833479763175698
2019-01-31,39.78675842285156,0.0071755389921261,0.0323800594375535,0.007201344858781322
2019-02-01,39.80587387084961,0.0004803321064954,0.0317490102302426,0.0004804474844342099
2019-02-04,40.93656539916992,0.0280091970953665,0.0301880861691924,0.02840514271810357
2019-02-05,41.6369743347168,0.0169648954450219,0.0258553202109533,0.01710961651807441
2019-02-06,41.65130615234375,0.0003441496855162,0.0118628514768768,0.00034420891181330404
2019-02-07,40.86245346069336,-0.0191210951963848,0.0179996573594116,-0.018939446671013993
2019-02-08,40.91047668457031,0.0011745507789091,0.0179554665857776,0.0011752408338170373
2019-02-11,40.67518997192383,-0.0057678603261069,0.0130382557680754,-0.005751258154741201
2019-02-12,41.02570724487305,0.0085805526128257,0.010371370765799,0.008617471072444038
2019-02-13,40.85525894165039,-0.0041633253090009,0.0102071912532863,-0.0041546706850241755
2019-02-14,41.00410079956055,0.0036365303224645,0.0058402987005875,0.003643150521276395
2019-02-15,40.91287612915039,-0.0022272479171332,0.0059668180723076,-0.002224769440892893
2019-02-19,41.03531646728515,0.002988239895648,0.0050629478171189,0.0029927091350960833
2019-02-20,41.29938888549805,0.0064146297135221,0.0043804661972994,0.006435247512308617
2019-02-21,41.0665283203125,-0.0056543092941286,0.0048711544677358,-0.005638353773978366
2019-02-22,41.525047302246094,0.0111034010235716,0.0066786550930733,0.01116527256351496
2019-02-25,41.82754135131836,0.0072582119391295,0.0063293654499962,0.007284616604299465
2019-02-26,41.851558685302734,0.0005740342482978,0.0065541805349251,0.000574199037487011
2019-02-27,41.98118591308594,0.0030925226583909,0.0064072403989647,0.0030973094397253043
2019-02-28,41.568267822265625,-0.0098844800126543,0.0079697784004277,-0.009835789100269388
2019-03-01,42.00519561767578,0.0104562323564582,0.0077970602246026,0.010511089787968553
2019-03-04,42.21645736694336,0.0050168142009695,0.0074994318889895,0.005029419483971731
2019-03-05,42.13963317871094,-0.0018214265022188,0.0076758462295917,-0.001819768711634695
2019-03-06,41.89716720581055,-0.0057704873246918,0.0081856215912522,-0.005753870041348308
2019-03-07,41.41222381591797,-0.0116421176850285,0.0087153204317619,-0.011574610462573798
2019-03-08,41.510650634765625,0.00237393760706,0.0066126086440928,0.0023767576280175895
2019-03-11,42.948673248291016,0.0340557212315585,0.0178776734447725,0.03464225666270404
2019-03-12,43.43121337890625,0.0111726275403632,0.017866234847055,0.011235274436200093
2019-03-13,43.62327575683594,0.0044124706596041,0.0167277773057193,0.004422219942465722
2019-03-14,44.10821914672851,0.0110552847534756,0.0126132719634056,0.01111662023264226
2019-03-15,44.68198776245117,0.0129243217792091,0.0112844322263216,0.013008201800530417
2019-03-18,45.138126373291016,0.0101568014362292,0.0032507652247235,0.010208556818574799
2019-03-19,44.78041076660156,-0.0079564793908207,0.0084854951718012,-0.007924910390191053
2019-03-20,45.171730041503906,0.0087006654873946,0.0084866660944652,0.008738626292240204
2019-03-21,46.835418701171875,0.0361682769331578,0.0157916436073789,0.03683030643589191
2019-03-22,45.86553955078125,-0.0209256637598395,0.0215145174717114,-0.020708241268831862
2019-03-25,45.31097412109375,-0.0121648053027653,0.0225282920169327,-0.012091113178195556
2019-03-26,44.842830657958984,-0.0103855333022669,0.0227880614228916,-0.010331789863613383
2019-03-27,45.246150970458984,0.0089538809250259,0.0228117265247944,0.00899408682686298
2019-03-28,45.3061637878418,0.001325484087942,0.0117818795105949,0.0013263629302300295
2019-03-29,45.601463317871094,0.0064967171200199,0.009660610843655,0.006517866562530283
2019-04-01,45.91114807128906,0.0067681586370496,0.0077970055452202,0.006791114382871166
2019-04-02,46.57855224609375,0.0144322180065869,0.0047379011362596,0.014536865289632273
2019-04-03,46.89784240722656,0.0068314873304194,0.0046804794215249,0.006854875167563668
2019-04-04,46.97945785522461,0.0017387689746579,0.0045533674833791,0.0017402815099543112
2019-04-05,47.29395294189453,0.0066720032864422,0.0045467544831326,0.006694310684450588
2019-04-08,48.038177490234375,0.0156136166083381,0.0058326625429274,0.01573614599850015
2019-04-09,47.89413833618164,-0.0030029351642924,0.006925560318021,-0.0029984308643269397
2019-04-10,48.16300201416016,0.0055980092500878,0.0068913013022523,0.005613707382964073
2019-04-11,47.762088775634766,-0.0083589302777073,0.0092727282774322,-0.008324091559066993
2019-04-12,47.742889404296875,-0.0004020601221509,0.0091695407507204,-0.00040197930681129534
2019-04-15,47.829315185546875,0.0018085970744171,0.005240765022417,0.0018102335725458385
2019-04-16,47.83411407470703,0.0001003286041759,0.0051072897282931,0.00010033363725869826
2019-04-17,48.76559066772461,0.0192858863670336,0.0101776702362841,0.019473060409623155
2019-04-18,48.94083023071289,0.0035870672424234,0.0082064013032455,0.0035935084675240425
